sourceId,destId,length
281,700,6.4254724976851305
1058,1234,2.79693611845541
827,1147,3.12235851097456
1842,78,3.73046868884355
514,133,1.4245733679658399
786,752,16.0747091967526
258,259,1.33247620523115
1350,1061,15.9180619016336
422,446,1.7329080236835
449,130,12.165550420004099
133,514,1.4245733679658399
931,210,5.70287125462335
1066,546,1.23008126484986
568,563,1.6725142134553301
8,136,2.92134601367045
590,877,1.89757846538772
920,908,3.7061675368328704
560,868,3.51888751713172
968,723,13.281629809819501
724,647,5.96108641602288
1160,706,2.86971461229117
320,455,6.53827221648006
540,337,1.63144968763091
788,801,3.14992625492155
1219,183,1.80481717228469
604,649,11.410691276612301
346,1206,4.0324086861153905
317,320,8.79058879805361
231,102,3.2982533563135097
205,1092,6.15494673010358
406,400,3.70280637475485
870,809,8.635733264349021
1228,318,1.9766592737523598
916,648,2.8523239925441497
1131,378,3.7037482330348896
1048,219,9.6292624531481
989,952,3.6911704595434
936,739,2.5047312675645697
1031,995,3.43607233760005
185,1113,3.66520060494182
1192,229,2.0856446780595403
432,1182,3.5016461789054203
811,1083,4.57447050558597
139,61,1.0990143080659
805,902,3.65473290062456
277,510,4.9118647540091
351,320,4.81092171837891
630,1244,4.2201108279672095
438,366,2.8839986181002
579,827,1.47795494158508
707,805,5.97543763202848
199,1232,2.9683843944033
380,218,2.33888870383221
329,34,3.20210822190213
515,620,0.774603359769017
427,560,12.3333024539848
1088,138,4.4365950193757095
127,797,4.5816677317088
455,320,6.53827221648006
369,371,1.33171435080629
664,1093,2.04945137397069
421,1159,2.7822231357384397
446,982,5.73752216531307
632,1084,2.37054427321055
743,540,12.1229009538366
286,768,5.51354406189795
1187,519,2.6458555457356403
27,726,3.00141033913587
410,68,0.994703183928227
223,414,4.8669933313975395
992,1157,2.58324913573318
352,1084,1.74372573601558
1189,692,3.84487617823721
759,1021,3.37992084527007
229,1048,4.86935818820788
78,1842,3.73046868884355
27,1202,15.5117460400336
435,126,21.267678984642302
188,905,3.2005070275593397
458,1085,6.62193740594126
104,1186,3.07170162553244
811,871,3.07693273011447
710,12,2.3373919394454
1272,434,2.45163376229098
637,539,1.61098002352575
510,1113,4.02315069741812
814,142,3.0955368788505297
418,617,3.23090342249126
267,266,3.44558844559281
223,455,53.684887290327495
347,67,1.92040581342835
208,1195,13.0097613364015
316,1079,1.1590775910472801
366,261,2.07162275597765
1231,1350,6.09047333648202
825,266,36.9860676378607
328,488,2.20379730908584
1176,715,10.7271583177856
184,636,4.14080312611445
1212,520,8.82800046018578
1083,811,4.57447050558597
166,212,11.7415975823228
1912,1761,1.14022598015542
781,751,4.63667129087943
1348,143,4.45271847725327
809,870,8.635733264349021
1113,185,3.66520060494182
791,413,6.3681835663348005
501,195,2.25671910194005
1136,535,2.93629414907999
860,685,2.11065015153601
380,1219,1.46872272408301
1244,630,4.2201108279672095
1248,1843,2.5421946212302102
413,962,2.6674050890643897
877,139,4.549156193904509
617,801,5.9602406037975895
262,1062,4.14384700438492
789,894,2.82967861853197
902,805,3.65473290062456
1260,325,2.04855390115139
2089,725,15.983564360300202
1134,686,5.88359350482339
157,324,8.69047220507005
74,1266,5.50058853401637
634,810,8.9370304821239
793,683,3.97439641057849
146,409,20.2909262243548
739,153,2.23500149831494
1141,984,4.5156207484558
291,798,5.24895816130638
1161,1144,9.70777400645152
977,1017,3.1703711852937397
223,815,46.661521551949804
378,1131,3.7037482330348896
832,782,2.7972644463620298
1085,458,6.62193740594126
208,1202,18.616458503745797
764,37,3.02424434939072
217,220,1.03931431303768
565,1231,3.5525675359791697
1218,316,2.88559759829687
462,364,3.03184537688916
1202,399,2.4397766370117804
1084,632,2.37054427321055
1254,961,7.87047775929169
212,743,8.12386054599448
1076,939,7.50625275272035
781,231,2.1622608464621
504,360,15.5764354466686
812,383,1.6109871874625001
208,2011,8.09471270238334
974,375,3.6197387493268303
600,318,1.89724377723968
318,1228,1.9766592737523598
738,911,5.6945674923389396
191,1663,1.42148073152001
860,1056,1.7538708681514
266,27,1.0887962411429
612,791,8.23495978576169
871,811,3.07693273011447
1186,104,3.07170162553244
1244,376,4.00529035906362
447,449,2.315575810855
720,158,3.81710479279515
620,515,0.774603359769017
750,1666,7.88020701392755
400,406,3.70280637475485
218,227,0.676257719003781
1912,189,0.922614517461714
1084,819,33.8572847340224
1663,810,16.6184491428359
726,728,1.74582125988393
649,604,11.410691276612301
220,223,3.69516481897967
216,215,0.8325454103390819
728,726,1.74582125988393
1238,1242,9.060054182139352
997,457,1.8764698244967601
210,212,3.12230384618844
996,974,4.03770507288899
455,318,30.2582766371718
973,602,10.1349721111696
219,810,15.306330633810099
939,348,2.83846913578377
621,1767,1.14692614578279
941,1082,3.91492476229195
895,1009,3.29885184654795
1091,1843,3.18706027043334
895,610,2.53764358378404
414,223,4.8669933313975395
956,957,0.853194387849495
1192,325,4.87410253374943
1146,384,6.3079732907403905
496,1107,10.562930051811499
933,542,2.6698716059344
864,866,1.3045476632576198
866,864,1.3045476632576198
504,415,9.92565325872752
401,1067,5.535939384887319
190,493,3.2721243359677903
868,160,14.4645809008488
261,167,1.6344184116429201
219,1663,6.41519021387917
1242,715,4.84227266258064
383,191,1.2264929316283102
899,1368,8.684387215063952
951,146,11.9779451151666
1061,636,12.7986623585388
58,1278,36.9333251396287
939,66,8.24665566305924
223,2089,5.74352256405749
1130,563,1.37698764778239
177,139,5.84558194223341
1278,58,36.9333251396287
58,819,36.2720004391276
102,231,3.2982533563135097
259,793,4.03464710886593
66,939,8.24665566305924
683,585,3.60648077415765
519,1187,2.6458555457356403
1159,267,3.58227557418227
184,1670,6.56878262168561
1979,621,2.07555485004426
791,1018,3.52321021350737
324,523,7.12542068250409
515,870,1.55282376699507
82,620,2.54876558329422
1231,565,3.5525675359791697
610,895,2.53764358378404
247,707,3.77635082246385
815,474,2.7052279697998403
635,907,3.3809035938469503
342,790,2.30790909491612
471,479,2.79297341323937
424,870,3.39495375983216
518,136,3.72263966424408
748,1265,6.28603967017478
220,217,1.03931431303768
901,956,5.329885825221201
863,177,3.90732454865703
790,342,2.30790909491612
684,900,3.6837066754134797
589,126,9.73342940130064
158,720,3.81710479279515
190,566,2.83576825819117
939,1013,13.576942428686099
1063,726,2.8097577882607
739,936,2.5047312675645697
1083,336,2.33836179671462
832,209,1.5782165296289699
810,871,3.0965613322971097
514,288,2.3982509336011897
423,1097,6.096324554447641
496,786,7.1196425169536495
1270,326,5.067859872733931
1973,380,1.36804177277411
600,923,2.4171668333134697
325,219,7.06166500407667
715,1176,10.7271583177856
1058,1068,3.44278611719614
1048,221,2.52527122155048
683,793,3.97439641057849
628,805,3.81738305143773
1021,220,5.77606020566167
1034,195,1.8632705988232001
227,812,2.05023589792891
19,523,6.49428614587748
1242,507,3.52628096662913
984,1141,4.5156207484558
409,1194,24.777121851737
35,807,4.02353527906653
797,127,4.5816677317088
1238,9,6.32441236336817
142,814,3.0955368788505297
455,822,4.44445906948192
143,1348,4.45271847725327
