journeyId,destinationId,startDate,endDate
146,144,2012-06-11,2012-06-16
146,121,2012-06-16,2012-06-17
146,42,2012-06-17,2012-06-20
146,201,2012-06-20,2012-06-22
146,130,2012-06-22,2012-06-30
146,82,2012-06-30,2012-07-02
146,155,2012-07-02,2012-07-11
147,84,2017-08-06,2017-08-15
147,163,2017-08-15,2017-08-17
147,149,2017-08-17,2017-08-22
147,189,2017-08-22,2017-09-01
147,81,2017-09-01,2017-09-05
148,168,2010-02-15,2010-02-23
148,193,2010-02-23,2010-02-24
148,180,2010-02-24,2010-02-25
148,125,2010-02-25,2010-02-28
149,191,2019-08-06,2019-08-07
149,75,2019-08-07,2019-08-14
149,171,2019-08-14,2019-08-15
149,187,2019-08-15,2019-08-19
149,170,2019-08-19,2019-08-25
149,190,2019-08-25,2019-08-30
149,47,2019-08-30,2019-09-03
149,180,2019-09-03,2019-09-04
150,14,2021-05-10,2021-05-16
150,71,2021-05-16,2021-05-21
150,196,2021-05-21,2021-05-30
150,186,2021-05-30,2021-06-09
150,117,2021-06-09,2021-06-19
150,128,2021-06-19,2021-06-28
150,2,2021-06-28,2021-06-30
151,173,2013-12-11,2013-12-13
151,142,2013-12-13,2013-12-16
151,13,2013-12-16,2013-12-24
151,175,2013-12-24,2014-01-02
151,58,2014-01-02,2014-01-11
151,138,2014-01-11,2014-01-19
151,38,2014-01-19,2014-01-28
151,117,2014-01-28,2014-02-02
152,96,2020-10-10,2020-10-19
152,141,2020-10-19,2020-10-27
152,33,2020-10-27,2020-11-04
152,60,2020-11-04,2020-11-07
152,105,2020-11-07,2020-11-12
152,20,2020-11-12,2020-11-13
152,17,2020-11-13,2020-11-21
153,170,2016-01-06,2016-01-15
153,120,2016-01-15,2016-01-16
153,154,2016-01-16,2016-01-26
153,160,2016-01-26,2016-02-01
153,142,2016-02-01,2016-02-11
153,147,2016-02-11,2016-02-14
153,134,2016-02-14,2016-02-23
153,115,2016-02-23,2016-02-25
154,177,2011-09-10,2011-09-13
154,198,2011-09-13,2011-09-22
154,52,2011-09-22,2011-09-25
154,200,2011-09-25,2011-09-26
154,155,2011-09-26,2011-09-28
154,19,2011-09-28,2011-10-03
154,55,2011-10-03,2011-10-07
155,160,2021-02-10,2021-02-14
155,103,2021-02-14,2021-02-19
155,197,2021-02-19,2021-02-27
155,126,2021-02-27,2021-03-02
156,130,2008-04-15,2008-04-21
157,50,2019-10-17,2019-10-21
157,122,2019-10-21,2019-10-30
157,31,2019-10-30,2019-11-07
157,112,2019-11-07,2019-11-09
157,32,2019-11-09,2019-11-13
157,182,2019-11-13,2019-11-18
157,198,2019-11-18,2019-11-23
157,202,2019-11-23,2019-11-25
157,168,2019-11-25,2019-12-02
158,148,2016-04-27,2016-04-29
158,33,2016-04-29,2016-05-05
158,127,2016-05-05,2016-05-07
158,37,2016-05-07,2016-05-10
158,64,2016-05-10,2016-05-13
158,106,2016-05-13,2016-05-17
158,186,2016-05-17,2016-05-26
158,40,2016-05-26,2016-06-04
159,66,2014-07-11,2014-07-15
159,29,2014-07-15,2014-07-22
159,119,2014-07-22,2014-07-24
159,137,2014-07-24,2014-08-01
159,199,2014-08-01,2014-08-09
159,117,2014-08-09,2014-08-11
159,188,2014-08-11,2014-08-16
159,98,2014-08-16,2014-08-19
160,1,2018-10-14,2018-10-19
160,92,2018-10-19,2018-10-22
160,132,2018-10-22,2018-10-29
160,39,2018-10-29,2018-11-08
160,48,2018-11-08,2018-11-14
160,158,2018-11-14,2018-11-18
160,203,2018-11-18,2018-11-26
160,190,2018-11-26,2018-12-04
160,153,2018-12-04,2018-12-12
161,64,2013-10-06,2013-10-09
161,112,2013-10-09,2013-10-13
162,13,2022-12-27,2023-01-03
162,195,2023-01-03,2023-01-13
162,161,2023-01-13,2023-01-19
162,139,2023-01-19,2023-01-28
162,47,2023-01-28,2023-01-29
162,158,2023-01-29,2023-02-08
162,97,2023-02-08,2023-02-14
162,153,2023-02-14,2023-02-16
163,71,2010-08-25,2010-08-29
164,114,2018-01-09,2018-01-11
164,161,2018-01-11,2018-01-21
164,125,2018-01-21,2018-01-27
164,22,2018-01-27,2018-02-06
164,80,2018-02-06,2018-02-14
164,56,2018-02-14,2018-02-23
164,108,2018-02-23,2018-03-05
164,69,2018-03-05,2018-03-09
165,190,2016-02-15,2016-02-16
165,7,2016-02-16,2016-02-20
166,1,2017-09-01,2017-09-04
166,133,2017-09-04,2017-09-12
166,114,2017-09-12,2017-09-22
166,46,2017-09-22,2017-09-29
167,76,2016-02-06,2016-02-11
167,128,2016-02-11,2016-02-18
168,140,2018-10-12,2018-10-20
168,197,2018-10-20,2018-10-29
168,139,2018-10-29,2018-10-30
168,182,2018-10-30,2018-11-05
168,17,2018-11-05,2018-11-12
169,158,2010-02-25,2010-03-02
169,34,2010-03-02,2010-03-07
170,88,2020-04-18,2020-04-22
170,160,2020-04-22,2020-04-26
170,46,2020-04-26,2020-05-01
170,155,2020-05-01,2020-05-09
170,163,2020-05-09,2020-05-18
170,150,2020-05-18,2020-05-20
170,203,2020-05-20,2020-05-27
171,34,2012-06-14,2012-06-18
171,100,2012-06-18,2012-06-25
171,131,2012-06-25,2012-07-04
171,106,2012-07-04,2012-07-13
171,102,2012-07-13,2012-07-22
171,105,2012-07-22,2012-08-01
172,120,2010-09-01,2010-09-10
173,60,2014-04-11,2014-04-20
173,122,2014-04-20,2014-04-23
173,51,2014-04-23,2014-04-29
173,6,2014-04-29,2014-05-03
174,136,2017-12-07,2017-12-15
174,30,2017-12-15,2017-12-22
174,106,2017-12-22,2017-12-24
174,86,2017-12-24,2018-01-03
174,83,2018-01-03,2018-01-13
174,40,2018-01-13,2018-01-23
174,132,2018-01-23,2018-02-01
174,171,2018-02-01,2018-02-05
175,107,2015-12-20,2015-12-22
175,6,2015-12-22,2015-12-30
175,197,2015-12-30,2015-12-31
175,58,2015-12-31,2016-01-03
176,6,2015-06-03,2015-06-13
176,108,2015-06-13,2015-06-17
176,67,2015-06-17,2015-06-23
176,93,2015-06-23,2015-07-03
177,37,2017-11-21,2017-11-27
177,87,2017-11-27,2017-11-30
177,101,2017-11-30,2017-12-03
178,197,2015-07-14,2015-07-20
178,140,2015-07-20,2015-07-25
179,169,2012-03-25,2012-04-02
179,193,2012-04-02,2012-04-08
179,49,2012-04-08,2012-04-11
179,101,2012-04-11,2012-04-15
179,100,2012-04-15,2012-04-17
179,40,2012-04-17,2012-04-26
179,8,2012-04-26,2012-05-04
179,146,2012-05-04,2012-05-05
179,155,2012-05-05,2012-05-07
180,162,2018-04-18,2018-04-27
180,117,2018-04-27,2018-05-02
181,22,2018-06-21,2018-06-27
181,121,2018-06-27,2018-07-03
181,62,2018-07-03,2018-07-09
181,45,2018-07-09,2018-07-13
182,196,2011-09-07,2011-09-08
182,157,2011-09-08,2011-09-14
182,119,2011-09-14,2011-09-17
182,33,2011-09-17,2011-09-21
182,180,2011-09-21,2011-10-01
182,99,2011-10-01,2011-10-11
182,6,2011-10-11,2011-10-18
183,155,2021-01-02,2021-01-07
183,162,2021-01-07,2021-01-16
183,189,2021-01-16,2021-01-18
183,44,2021-01-18,2021-01-21
183,105,2021-01-21,2021-01-24
183,128,2021-01-24,2021-01-31
184,71,2011-07-14,2011-07-19
185,127,2019-07-20,2019-07-23
186,69,2013-01-30,2013-02-05
186,159,2013-02-05,2013-02-09
186,47,2013-02-09,2013-02-19
186,139,2013-02-19,2013-02-27
186,18,2013-02-27,2013-03-02
186,2,2013-03-02,2013-03-12
186,65,2013-03-12,2013-03-18
186,117,2013-03-18,2013-03-19
186,128,2013-03-19,2013-03-26
187,193,2009-03-18,2009-03-25
187,27,2009-03-25,2009-04-04
187,133,2009-04-04,2009-04-12
187,84,2009-04-12,2009-04-15
187,160,2009-04-15,2009-04-24
187,104,2009-04-24,2009-05-04
187,116,2009-05-04,2009-05-08
187,138,2009-05-08,2009-05-11
188,81,2017-03-04,2017-03-09
188,180,2017-03-09,2017-03-17
188,78,2017-03-17,2017-03-24
188,189,2017-03-24,2017-04-02
188,99,2017-04-02,2017-04-07
188,184,2017-04-07,2017-04-09
188,84,2017-04-09,2017-04-19
189,114,2008-09-03,2008-09-11
189,48,2008-09-11,2008-09-18
189,170,2008-09-18,2008-09-21
189,70,2008-09-21,2008-09-29
189,145,2008-09-29,2008-10-05
189,66,2008-10-05,2008-10-07
189,190,2008-10-07,2008-10-12
190,194,2014-07-15,2014-07-19
190,101,2014-07-19,2014-07-28
190,124,2014-07-28,2014-08-01
190,162,2014-08-01,2014-08-11
190,114,2014-08-11,2014-08-20
191,161,2014-09-04,2014-09-11
191,43,2014-09-11,2014-09-20
191,139,2014-09-20,2014-09-26
191,48,2014-09-26,2014-10-03
191,164,2014-10-03,2014-10-04
191,38,2014-10-04,2014-10-06
191,99,2014-10-06,2014-10-13
191,89,2014-10-13,2014-10-18
192,7,2012-08-05,2012-08-12
192,35,2012-08-12,2012-08-20
192,31,2012-08-20,2012-08-27
193,149,2008-11-16,2008-11-20
193,1,2008-11-20,2008-11-25
193,144,2008-11-25,2008-11-26
193,57,2008-11-26,2008-12-05
193,14,2008-12-05,2008-12-11
193,59,2008-12-11,2008-12-20
193,133,2008-12-20,2008-12-28
194,138,2014-10-20,2014-10-24
194,131,2014-10-24,2014-11-01
194,50,2014-11-01,2014-11-08
194,117,2014-11-08,2014-11-13
194,140,2014-11-13,2014-11-20
194,11,2014-11-20,2014-11-27
194,161,2014-11-27,2014-12-02
194,150,2014-12-02,2014-12-09
194,114,2014-12-09,2014-12-12
195,191,2014-12-29,2015-01-08
195,180,2015-01-08,2015-01-16
195,76,2015-01-16,2015-01-17
195,179,2015-01-17,2015-01-20
195,111,2015-01-20,2015-01-23
196,103,2021-01-22,2021-01-23
196,82,2021-01-23,2021-01-24
196,66,2021-01-24,2021-01-31
196,98,2021-01-31,2021-02-07
196,154,2021-02-07,2021-02-14
196,9,2021-02-14,2021-02-16
197,145,2010-08-20,2010-08-26
197,90,2010-08-26,2010-09-04
197,171,2010-09-04,2010-09-05
197,168,2010-09-05,2010-09-09
197,182,2010-09-09,2010-09-13
197,44,2010-09-13,2010-09-21
198,181,2019-07-15,2019-07-23
198,169,2019-07-23,2019-07-25
198,203,2019-07-25,2019-07-30
198,94,2019-07-30,2019-07-31
198,191,2019-07-31,2019-08-08
198,175,2019-08-08,2019-08-10
199,6,2019-10-10,2019-10-18
199,33,2019-10-18,2019-10-27
199,129,2019-10-27,2019-11-03
199,40,2019-11-03,2019-11-13
199,88,2019-11-13,2019-11-22
199,164,2019-11-22,2019-11-29
199,91,2019-11-29,2019-11-30
199,122,2019-11-30,2019-12-10
200,130,2017-10-02,2017-10-09
200,56,2017-10-09,2017-10-18
200,201,2017-10-18,2017-10-23
200,162,2017-10-23,2017-10-29
201,72,2009-05-09,2009-05-18
201,26,2009-05-18,2009-05-19
201,92,2009-05-19,2009-05-22
202,86,2014-11-04,2014-11-14
202,11,2014-11-14,2014-11-18
202,49,2014-11-18,2014-11-22
202,167,2014-11-22,2014-11-29
202,28,2014-11-29,2014-12-02
202,183,2014-12-02,2014-12-06
203,5,2011-06-18,2011-06-23
203,63,2011-06-23,2011-07-01
203,135,2011-07-01,2011-07-02
203,27,2011-07-02,2011-07-06
203,74,2011-07-06,2011-07-14
203,3,2011-07-14,2011-07-18
203,126,2011-07-18,2011-07-22
203,136,2011-07-22,2011-07-29
203,199,2011-07-29,2011-08-04
204,102,2008-11-26,2008-12-03
204,130,2008-12-03,2008-12-08
204,1,2008-12-08,2008-12-11
204,122,2008-12-11,2008-12-17
204,95,2008-12-17,2008-12-27
204,11,2008-12-27,2009-01-05
204,66,2009-01-05,2009-01-12
205,146,2016-10-04,2016-10-09
206,1,2016-05-25,2016-05-28
206,12,2016-05-28,2016-06-03
206,200,2016-06-03,2016-06-06
206,182,2016-06-06,2016-06-07
206,8,2016-06-07,2016-06-11
206,150,2016-06-11,2016-06-14
206,105,2016-06-14,2016-06-17
207,128,2021-09-10,2021-09-14
207,104,2021-09-14,2021-09-24
207,80,2021-09-24,2021-10-03
207,3,2021-10-03,2021-10-08
207,19,2021-10-08,2021-10-15
207,9,2021-10-15,2021-10-16
208,95,2012-07-18,2012-07-19
208,19,2012-07-19,2012-07-21
208,116,2012-07-21,2012-07-28
208,114,2012-07-28,2012-08-06
208,42,2012-08-06,2012-08-07
209,147,2010-06-17,2010-06-23
209,163,2010-06-23,2010-06-25
209,114,2010-06-25,2010-06-26
210,75,2019-05-13,2019-05-17
210,105,2019-05-17,2019-05-25
210,34,2019-05-25,2019-05-28
210,91,2019-05-28,2019-06-03
210,20,2019-06-03,2019-06-10
210,81,2019-06-10,2019-06-12
210,154,2019-06-12,2019-06-21
211,99,2009-03-25,2009-03-26
211,129,2009-03-26,2009-04-02
211,155,2009-04-02,2009-04-12
212,194,2019-04-03,2019-04-05
212,23,2019-04-05,2019-04-10
212,174,2019-04-10,2019-04-12
212,146,2019-04-12,2019-04-18
212,69,2019-04-18,2019-04-28
212,121,2019-04-28,2019-05-01
213,115,2015-04-02,2015-04-12
213,14,2015-04-12,2015-04-17
213,105,2015-04-17,2015-04-24
214,155,2013-10-31,2013-11-05
214,100,2013-11-05,2013-11-10
214,11,2013-11-10,2013-11-20
214,191,2013-11-20,2013-11-29
214,105,2013-11-29,2013-12-05
215,74,2022-11-17,2022-11-20
215,50,2022-11-20,2022-11-28
216,22,2014-06-13,2014-06-21
216,87,2014-06-21,2014-06-25
216,81,2014-06-25,2014-07-02
216,191,2014-07-02,2014-07-06
216,15,2014-07-06,2014-07-15
217,68,2019-02-24,2019-03-04
217,120,2019-03-04,2019-03-14
217,97,2019-03-14,2019-03-19
218,125,2010-01-11,2010-01-18
218,201,2010-01-18,2010-01-28
218,139,2010-01-28,2010-01-29
218,13,2010-01-29,2010-02-04
218,38,2010-02-04,2010-02-13
218,113,2010-02-13,2010-02-14
218,57,2010-02-14,2010-02-15
219,82,2008-04-17,2008-04-22
219,103,2008-04-22,2008-04-28
220,105,2009-05-19,2009-05-27
220,119,2009-05-27,2009-06-06
220,93,2009-06-06,2009-06-12
220,192,2009-06-12,2009-06-22
220,89,2009-06-22,2009-06-24
220,8,2009-06-24,2009-07-04
220,76,2009-07-04,2009-07-05
221,109,2014-04-11,2014-04-19
221,84,2014-04-19,2014-04-21
221,139,2014-04-21,2014-04-23
221,202,2014-04-23,2014-04-30
222,179,2012-03-03,2012-03-11
222,191,2012-03-11,2012-03-13
222,4,2012-03-13,2012-03-20
222,192,2012-03-20,2012-03-25
222,131,2012-03-25,2012-04-01
222,197,2012-04-01,2012-04-03
223,97,2016-03-16,2016-03-17
223,67,2016-03-17,2016-03-24
223,36,2016-03-24,2016-04-02
223,149,2016-04-02,2016-04-04
224,201,2020-11-02,2020-11-12
224,86,2020-11-12,2020-11-16
224,56,2020-11-16,2020-11-21
224,169,2020-11-21,2020-11-23
224,1,2020-11-23,2020-11-27
224,63,2020-11-27,2020-11-28
224,120,2020-11-28,2020-12-06
225,193,2010-08-22,2010-08-24
225,127,2010-08-24,2010-09-02
225,120,2010-09-02,2010-09-12
225,92,2010-09-12,2010-09-21
226,147,2012-01-27,2012-02-04
226,15,2012-02-04,2012-02-11
226,124,2012-02-11,2012-02-16
226,87,2012-02-16,2012-02-18
227,163,2015-10-09,2015-10-18
227,57,2015-10-18,2015-10-27
227,160,2015-10-27,2015-11-04
227,55,2015-11-04,2015-11-09
227,71,2015-11-09,2015-11-12
227,151,2015-11-12,2015-11-13
227,169,2015-11-13,2015-11-19
227,181,2015-11-19,2015-11-28
228,38,2011-12-17,2011-12-25
228,129,2011-12-25,2011-12-30
228,148,2011-12-30,2012-01-08
228,22,2012-01-08,2012-01-16
228,113,2012-01-16,2012-01-23
229,115,2015-12-04,2015-12-09
229,31,2015-12-09,2015-12-17
229,164,2015-12-17,2015-12-21
229,33,2015-12-21,2015-12-22
229,32,2015-12-22,2015-12-26
229,130,2015-12-26,2015-12-28
230,192,2011-08-21,2011-08-25
230,52,2011-08-25,2011-08-27
230,91,2011-08-27,2011-09-02
230,69,2011-09-02,2011-09-10
230,32,2011-09-10,2011-09-13
230,86,2011-09-13,2011-09-16
231,165,2011-12-19,2011-12-20
231,54,2011-12-20,2011-12-25
231,125,2011-12-25,2011-12-26
232,63,2009-10-16,2009-10-19
232,166,2009-10-19,2009-10-23
232,21,2009-10-23,2009-11-02
232,202,2009-11-02,2009-11-04
233,80,2019-01-12,2019-01-19
233,92,2019-01-19,2019-01-22
233,119,2019-01-22,2019-01-29
234,29,2016-06-22,2016-07-02
234,143,2016-07-02,2016-07-04
234,119,2016-07-04,2016-07-12
234,23,2016-07-12,2016-07-13
235,201,2009-02-25,2009-03-06
235,47,2009-03-06,2009-03-08
235,80,2009-03-08,2009-03-18
235,97,2009-03-18,2009-03-19
235,83,2009-03-19,2009-03-21
236,89,2008-01-17,2008-01-23
236,148,2008-01-23,2008-02-01
236,161,2008-02-01,2008-02-09
236,191,2008-02-09,2008-02-18
236,163,2008-02-18,2008-02-20
236,29,2008-02-20,2008-03-01
236,48,2008-03-01,2008-03-11
237,66,2016-06-17,2016-06-26
237,131,2016-06-26,2016-06-28
237,183,2016-06-28,2016-07-07
237,10,2016-07-07,2016-07-10
237,73,2016-07-10,2016-07-14
237,134,2016-07-14,2016-07-24
237,37,2016-07-24,2016-08-03
238,90,2009-08-19,2009-08-22
238,72,2009-08-22,2009-08-24
239,202,2020-08-21,2020-08-26
239,90,2020-08-26,2020-09-01
239,104,2020-09-01,2020-09-06
239,61,2020-09-06,2020-09-07
239,179,2020-09-07,2020-09-08
239,150,2020-09-08,2020-09-09
239,73,2020-09-09,2020-09-17
239,106,2020-09-17,2020-09-27
239,69,2020-09-27,2020-10-05
240,102,2012-11-21,2012-11-28
240,23,2012-11-28,2012-12-01
240,183,2012-12-01,2012-12-06
240,142,2012-12-06,2012-12-08
240,180,2012-12-08,2012-12-15
240,30,2012-12-15,2012-12-19
241,203,2008-08-18,2008-08-23
241,122,2008-08-23,2008-08-30
241,104,2008-08-30,2008-09-07
241,133,2008-09-07,2008-09-13
241,152,2008-09-13,2008-09-19
241,106,2008-09-19,2008-09-24
242,39,2017-02-08,2017-02-17
243,190,2013-11-25,2013-11-29
243,173,2013-11-29,2013-12-03
243,194,2013-12-03,2013-12-09
243,88,2013-12-09,2013-12-10
243,24,2013-12-10,2013-12-12
243,176,2013-12-12,2013-12-14
243,201,2013-12-14,2013-12-22
243,198,2013-12-22,2013-12-30
244,191,2022-11-11,2022-11-21
244,132,2022-11-21,2022-11-26
244,6,2022-11-26,2022-12-01
244,196,2022-12-01,2022-12-06
244,91,2022-12-06,2022-12-13
245,126,2021-03-24,2021-03-28
245,26,2021-03-28,2021-04-03
246,103,2011-12-13,2011-12-23
247,19,2013-09-13,2013-09-20
247,103,2013-09-20,2013-09-26
247,64,2013-09-26,2013-10-06
248,107,2009-11-11,2009-11-18
248,157,2009-11-18,2009-11-25
248,29,2009-11-25,2009-11-28
248,26,2009-11-28,2009-12-02
248,149,2009-12-02,2009-12-08
248,110,2009-12-08,2009-12-12
248,120,2009-12-12,2009-12-22
248,153,2009-12-22,2009-12-27
248,117,2009-12-27,2010-01-05
249,102,2014-06-29,2014-07-07
249,27,2014-07-07,2014-07-15
249,143,2014-07-15,2014-07-21
250,179,2020-08-07,2020-08-16
250,3,2020-08-16,2020-08-19
250,141,2020-08-19,2020-08-27
250,129,2020-08-27,2020-09-06
250,47,2020-09-06,2020-09-12
250,48,2020-09-12,2020-09-15
250,174,2020-09-15,2020-09-25
250,177,2020-09-25,2020-10-01
251,70,2017-05-13,2017-05-23
251,86,2017-05-23,2017-05-26
251,191,2017-05-26,2017-06-02
251,85,2017-06-02,2017-06-03
251,155,2017-06-03,2017-06-10
251,64,2017-06-10,2017-06-17
251,79,2017-06-17,2017-06-22
251,188,2017-06-22,2017-06-23
251,130,2017-06-23,2017-06-26
252,164,2018-07-15,2018-07-23
252,152,2018-07-23,2018-08-02
252,199,2018-08-02,2018-08-11
252,66,2018-08-11,2018-08-17
252,90,2018-08-17,2018-08-19
252,157,2018-08-19,2018-08-24
253,112,2017-11-28,2017-12-08
254,115,2018-10-17,2018-10-27
254,12,2018-10-27,2018-10-30
254,97,2018-10-30,2018-11-07
255,64,2015-11-05,2015-11-12
256,173,2009-02-09,2009-02-15
257,92,2018-08-01,2018-08-11
257,87,2018-08-11,2018-08-18
257,149,2018-08-18,2018-08-20
257,60,2018-08-20,2018-08-24
258,38,2020-11-05,2020-11-11
258,142,2020-11-11,2020-11-16
258,163,2020-11-16,2020-11-17
258,167,2020-11-17,2020-11-24
258,202,2020-11-24,2020-11-26
258,116,2020-11-26,2020-12-06
258,87,2020-12-06,2020-12-09
258,25,2020-12-09,2020-12-15
258,178,2020-12-15,2020-12-18
259,4,2014-03-30,2014-04-07
259,179,2014-04-07,2014-04-17
259,21,2014-04-17,2014-04-22
259,30,2014-04-22,2014-04-25
259,125,2014-04-25,2014-05-03
260,28,2021-08-04,2021-08-12
260,95,2021-08-12,2021-08-19
260,191,2021-08-19,2021-08-28
260,193,2021-08-28,2021-09-05
260,198,2021-09-05,2021-09-07
260,168,2021-09-07,2021-09-11
260,107,2021-09-11,2021-09-21
260,3,2021-09-21,2021-09-28
261,202,2013-10-25,2013-10-27
261,39,2013-10-27,2013-11-04
261,176,2013-11-04,2013-11-11
261,73,2013-11-11,2013-11-15
261,125,2013-11-15,2013-11-24
261,136,2013-11-24,2013-11-26
262,34,2013-01-16,2013-01-23
263,30,2015-09-15,2015-09-16
263,195,2015-09-16,2015-09-25
263,26,2015-09-25,2015-10-03
263,183,2015-10-03,2015-10-04
263,13,2015-10-04,2015-10-06
263,50,2015-10-06,2015-10-14
263,113,2015-10-14,2015-10-22
263,172,2015-10-22,2015-10-28
264,187,2013-08-08,2013-08-10
264,124,2013-08-10,2013-08-17
264,79,2013-08-17,2013-08-25
264,115,2013-08-25,2013-08-30
264,35,2013-08-30,2013-09-08
264,133,2013-09-08,2013-09-14
264,169,2013-09-14,2013-09-19
265,197,2009-07-15,2009-07-21
265,81,2009-07-21,2009-07-30
265,103,2009-07-30,2009-08-04
265,133,2009-08-04,2009-08-09
266,65,2022-03-08,2022-03-13
267,156,2017-04-11,2017-04-14
267,53,2017-04-14,2017-04-22
267,38,2017-04-22,2017-04-23
267,56,2017-04-23,2017-04-27
267,62,2017-04-27,2017-04-29
267,181,2017-04-29,2017-05-05
267,105,2017-05-05,2017-05-06
267,138,2017-05-06,2017-05-09
268,118,2015-04-18,2015-04-27
268,85,2015-04-27,2015-04-30
268,18,2015-04-30,2015-05-06
268,74,2015-05-06,2015-05-11
268,37,2015-05-11,2015-05-15
268,76,2015-05-15,2015-05-19
269,51,2019-03-03,2019-03-07
269,123,2019-03-07,2019-03-08
269,176,2019-03-08,2019-03-14
269,129,2019-03-14,2019-03-16
269,121,2019-03-16,2019-03-18
269,174,2019-03-18,2019-03-27
269,97,2019-03-27,2019-04-03
269,34,2019-04-03,2019-04-13
270,25,2018-12-15,2018-12-16
270,86,2018-12-16,2018-12-23
270,74,2018-12-23,2018-12-31
270,141,2018-12-31,2019-01-01
270,173,2019-01-01,2019-01-03
270,61,2019-01-03,2019-01-11
270,24,2019-01-11,2019-01-17
271,163,2017-07-06,2017-07-08
271,149,2017-07-08,2017-07-13
271,71,2017-07-13,2017-07-16
271,10,2017-07-16,2017-07-19
271,132,2017-07-19,2017-07-20
271,9,2017-07-20,2017-07-23
271,137,2017-07-23,2017-07-26
272,42,2014-03-05,2014-03-09
272,146,2014-03-09,2014-03-14
272,52,2014-03-14,2014-03-18
272,57,2014-03-18,2014-03-21
272,79,2014-03-21,2014-03-29
272,128,2014-03-29,2014-04-03
272,164,2014-04-03,2014-04-04
272,64,2014-04-04,2014-04-12
273,79,2008-05-18,2008-05-21
273,65,2008-05-21,2008-05-24
274,199,2009-05-15,2009-05-21
274,89,2009-05-21,2009-05-24
274,193,2009-05-24,2009-05-29
274,162,2009-05-29,2009-06-06
274,121,2009-06-06,2009-06-08
275,86,2010-04-16,2010-04-19
275,105,2010-04-19,2010-04-27
275,199,2010-04-27,2010-05-04
275,91,2010-05-04,2010-05-06
275,104,2010-05-06,2010-05-16
275,112,2010-05-16,2010-05-23
276,27,2021-08-15,2021-08-17
276,139,2021-08-17,2021-08-18
276,72,2021-08-18,2021-08-22
276,30,2021-08-22,2021-08-31
276,90,2021-08-31,2021-09-07
276,92,2021-09-07,2021-09-11
276,67,2021-09-11,2021-09-12
276,56,2021-09-12,2021-09-18
277,88,2013-06-25,2013-07-04
277,65,2013-07-04,2013-07-10
277,158,2013-07-10,2013-07-19
277,157,2013-07-19,2013-07-20
277,46,2013-07-20,2013-07-28
277,190,2013-07-28,2013-08-03
278,45,2014-03-05,2014-03-12
279,116,2014-10-24,2014-10-29
279,199,2014-10-29,2014-11-05
279,101,2014-11-05,2014-11-10
279,198,2014-11-10,2014-11-14
279,145,2014-11-14,2014-11-15
279,167,2014-11-15,2014-11-23
279,43,2014-11-23,2014-11-26
280,8,2009-05-08,2009-05-13
280,77,2009-05-13,2009-05-23
280,11,2009-05-23,2009-05-27
281,22,2012-09-23,2012-09-30
281,185,2012-09-30,2012-10-04
281,117,2012-10-04,2012-10-05
281,112,2012-10-05,2012-10-12
281,32,2012-10-12,2012-10-16
281,187,2012-10-16,2012-10-20
281,131,2012-10-20,2012-10-26
281,133,2012-10-26,2012-11-04
281,126,2012-11-04,2012-11-09
282,154,2020-07-21,2020-07-22
282,21,2020-07-22,2020-08-01
282,105,2020-08-01,2020-08-05
282,155,2020-08-05,2020-08-07
282,186,2020-08-07,2020-08-16
282,179,2020-08-16,2020-08-23
282,199,2020-08-23,2020-08-29
282,56,2020-08-29,2020-09-07
282,134,2020-09-07,2020-09-14
283,57,2015-06-27,2015-07-04
283,170,2015-07-04,2015-07-13
283,86,2015-07-13,2015-07-22
283,59,2015-07-22,2015-07-26
283,40,2015-07-26,2015-08-04
283,96,2015-08-04,2015-08-11
284,43,2009-02-10,2009-02-12
284,54,2009-02-12,2009-02-14
285,24,2019-01-12,2019-01-19
285,46,2019-01-19,2019-01-28
286,123,2010-12-03,2010-12-13
286,4,2010-12-13,2010-12-18
287,4,2018-09-20,2018-09-23
287,172,2018-09-23,2018-09-30
287,131,2018-09-30,2018-10-04
287,19,2018-10-04,2018-10-14
287,92,2018-10-14,2018-10-22
288,123,2011-01-13,2011-01-23
288,98,2011-01-23,2011-01-30
288,159,2011-01-30,2011-02-07
288,157,2011-02-07,2011-02-17
289,172,2011-12-06,2011-12-11
289,193,2011-12-11,2011-12-15
289,189,2011-12-15,2011-12-24
289,29,2011-12-24,2011-12-29
289,124,2011-12-29,2012-01-07
289,93,2012-01-07,2012-01-09
290,26,2020-11-20,2020-11-28
290,160,2020-11-28,2020-11-30
290,56,2020-11-30,2020-12-03
290,62,2020-12-03,2020-12-08
290,128,2020-12-08,2020-12-11
291,133,2012-02-28,2012-02-29
291,112,2012-02-29,2012-03-02
291,10,2012-03-02,2012-03-05
291,196,2012-03-05,2012-03-10
291,65,2012-03-10,2012-03-14
292,34,2012-08-26,2012-08-31
292,92,2012-08-31,2012-09-09
292,49,2012-09-09,2012-09-13
292,154,2012-09-13,2012-09-16
292,33,2012-09-16,2012-09-18
292,124,2012-09-18,2012-09-28
292,181,2012-09-28,2012-10-02
292,160,2012-10-02,2012-10-04
292,70,2012-10-04,2012-10-07
293,115,2010-07-12,2010-07-22
293,22,2010-07-22,2010-07-29
293,167,2010-07-29,2010-08-01
294,12,2019-05-27,2019-06-01
294,114,2019-06-01,2019-06-02
294,73,2019-06-02,2019-06-10
294,179,2019-06-10,2019-06-15
294,138,2019-06-15,2019-06-21
